user_id,item_id,interaction_date,rating,interaction_type,play_count
826,186,2024-08-02,1.8,rate,37
826,282,2024-11-09,3.0,save,5
826,528,2024-10-04,2.3,rate,30
826,790,2024-10-08,2.5,rate,33
826,831,2024-10-14,2.8,save,21
826,931,2024-10-31,4.8,save,29
826,1087,2024-09-04,3.5,save,19
826,1225,2024-10-30,4.5,save,26
826,1390,2024-08-17,4.7,rate,30
826,1433,2024-07-31,4.4,rate,49
826,2265,2024-09-27,3.9,view,22
826,2324,2024-11-25,2.5,purchase,45
826,2354,2024-09-30,2.2,rate,25
826,2358,2024-10-30,3.9,rate,8
826,2437,2024-11-23,4.0,view,16
826,2532,2024-09-25,4.4,view,28
826,2583,2024-11-21,4.1,rate,15
826,2759,2024-08-10,3.2,rate,23
826,2800,2024-07-31,3.8,save,12
826,2831,2024-10-20,2.5,purchase,19
826,2961,2024-09-09,3.2,rate,7
826,3468,2024-08-24,3.7,purchase,7
826,3839,2024-10-19,1.3,save,3
826,3958,2024-11-25,4.7,purchase,49
826,4033,2024-12-02,1.9,purchase,7
826,4265,2024-10-24,1.3,rate,11
826,4474,2024-08-15,2.9,view,5
826,4920,2024-12-03,4.7,view,30
827,82,2024-10-01,2.2,view,28
827,161,2023-08-20,3.3,save,15
827,248,2023-12-22,3.1,purchase,26
827,254,2024-08-14,2.4,rate,3
827,765,2023-05-26,3.4,view,24
827,1201,2023-05-31,3.9,rate,14
827,1203,2024-06-23,1.9,save,7
827,1228,2024-01-27,1.0,rate,48
827,1329,2024-07-12,3.1,view,38
827,1627,2024-08-30,2.5,rate,10
827,1896,2023-12-02,5.0,view,10
827,1916,2024-07-06,3.7,purchase,32
827,2159,2024-10-31,1.6,rate,22
827,2392,2023-08-12,2.8,view,11
827,2515,2023-07-20,4.2,view,24
827,2691,2024-09-09,2.4,rate,28
827,3016,2024-05-19,3.1,view,14
827,3095,2024-01-31,2.7,purchase,47
827,3114,2024-03-11,4.8,save,18
827,3491,2024-03-02,4.0,view,14
827,4523,2023-12-14,4.4,view,37
828,11,2023-12-19,2.2,view,45
828,118,2024-01-18,2.2,save,17
828,244,2024-08-26,4.5,rate,39
828,517,2023-11-10,3.0,rate,17
828,681,2024-01-23,3.9,view,1
828,766,2023-09-11,4.4,save,29
828,1020,2024-01-03,4.6,save,33
828,1390,2024-01-10,3.1,save,4
828,1607,2024-09-13,1.4,view,38
828,1931,2023-12-03,3.7,rate,36
828,2077,2023-09-06,3.0,save,36
828,2536,2024-02-29,3.6,view,16
828,2538,2024-03-05,3.4,rate,9
828,2697,2024-02-09,4.6,rate,33
828,2803,2024-03-27,1.8,purchase,37
828,2862,2024-03-19,2.4,save,22
828,2928,2024-08-10,4.8,purchase,32
828,2990,2024-03-11,3.6,save,42
828,3034,2024-06-26,3.8,purchase,23
828,3070,2023-11-13,1.0,view,36
828,3108,2024-12-08,4.8,save,26
828,3145,2024-04-18,1.4,save,50
828,3147,2023-12-24,3.0,view,27
828,3557,2023-11-23,3.4,view,32
828,3679,2023-09-17,4.2,view,9
828,3681,2024-01-27,1.1,save,31
828,3707,2024-12-13,2.4,rate,16
828,3797,2024-05-12,4.0,view,13
828,3872,2024-05-01,2.5,view,47
828,3955,2024-05-25,3.1,view,6
828,4085,2023-12-06,1.9,view,21
828,4113,2024-11-27,2.4,save,19
828,4130,2023-09-16,4.2,rate,29
828,4411,2024-07-30,1.1,save,39
828,4516,2024-03-26,2.5,save,35
828,4625,2024-03-15,1.4,view,33
828,4929,2024-03-04,1.1,save,16
829,406,2024-07-04,3.9,view,23
829,647,2024-05-23,3.3,view,35
829,1007,2024-09-08,5.0,view,32
829,1043,2024-06-08,2.6,purchase,4
829,1100,2024-03-04,3.4,purchase,5
829,1184,2024-01-29,2.9,purchase,6
829,1733,2024-03-27,2.3,view,36
829,2088,2023-11-23,2.3,view,14
829,2102,2024-03-29,2.4,purchase,14
829,2197,2024-06-13,4.5,view,40
829,2458,2024-10-26,4.3,view,29
829,2547,2024-12-01,3.9,purchase,24
829,2603,2023-12-05,3.3,rate,32
829,2791,2024-11-24,4.5,purchase,49
829,2826,2024-04-17,4.8,view,36
829,2841,2024-11-18,3.7,rate,41
829,2964,2024-07-29,3.0,rate,39
829,2991,2024-03-19,1.4,purchase,36
829,3170,2024-12-04,3.5,view,30
829,3221,2024-01-18,4.5,purchase,7
829,3387,2024-08-06,4.7,save,46
829,3437,2023-12-05,2.3,view,4
829,3590,2024-08-06,1.5,save,42
829,3682,2024-09-16,2.2,purchase,50
829,3686,2024-04-14,2.9,purchase,36
829,3759,2024-01-02,1.6,save,49
829,3837,2024-01-25,1.9,purchase,23
829,4228,2024-04-07,4.2,rate,9
829,4388,2024-05-26,4.4,save,16
829,4463,2023-11-30,3.1,rate,43
829,4539,2023-10-04,3.9,save,49
829,4717,2023-12-09,2.3,view,28
830,39,2024-02-23,4.8,view,19
830,104,2024-10-09,2.4,rate,24
830,207,2024-04-24,1.3,view,31
830,275,2024-03-12,4.0,purchase,32
830,640,2024-05-03,3.8,save,35
830,669,2024-06-07,2.1,purchase,39
830,862,2023-12-20,2.4,purchase,39
830,907,2023-10-14,4.4,view,49
830,925,2024-10-09,2.4,rate,22
830,1041,2023-11-28,1.7,rate,40
830,1301,2024-08-24,1.7,rate,34
830,1595,2023-12-20,4.4,view,19
830,1983,2024-01-23,2.8,save,15
830,2075,2023-12-23,4.3,view,12
830,2256,2024-11-10,2.0,save,7
830,2443,2024-04-29,4.4,view,16
830,2499,2024-06-03,2.9,purchase,35
830,2604,2023-10-02,1.9,rate,49
830,3441,2023-10-07,4.6,purchase,35
830,3550,2023-11-05,1.9,view,9
830,3897,2024-11-06,2.8,view,5
830,3971,2024-10-05,4.6,view,20
830,4080,2024-10-23,3.6,view,11
830,4640,2023-12-14,2.9,rate,41
830,4735,2024-05-07,3.8,purchase,33
830,4911,2024-02-10,3.6,rate,31
831,133,2024-06-22,3.3,view,15
831,256,2023-08-25,2.1,view,29
831,375,2024-11-24,2.3,save,41
831,474,2023-05-31,4.1,view,50
831,619,2024-04-05,2.5,rate,7
831,1286,2024-05-22,1.8,save,9
831,1349,2023-03-22,2.9,rate,15
831,1617,2024-09-21,1.0,view,30
831,2548,2024-07-21,3.1,rate,37
831,2570,2023-12-02,4.9,rate,25
831,2602,2023-04-11,3.1,purchase,2
831,2808,2023-10-15,4.7,view,31
831,3215,2023-05-26,4.7,save,47
831,4335,2023-11-19,3.2,view,21
831,4578,2024-09-21,4.1,purchase,16
831,4785,2023-08-12,3.0,rate,17
831,4930,2024-01-07,3.8,save,36
832,141,2024-08-22,4.9,view,13
832,193,2024-03-19,2.1,purchase,4
832,325,2024-11-08,2.9,save,31
832,375,2024-10-20,1.1,rate,19
832,445,2024-11-27,1.3,view,49
832,562,2024-11-28,3.8,save,30
832,750,2024-12-05,4.0,rate,40
832,1279,2024-08-22,2.1,rate,28
832,1314,2024-06-08,2.1,save,15
832,1343,2024-12-03,2.8,view,10
832,1980,2024-03-08,4.7,purchase,5
832,1984,2024-03-25,4.9,rate,18
832,2119,2024-12-08,3.9,view,9
832,2640,2024-02-04,4.7,rate,14
832,2784,2024-08-17,2.7,purchase,42
832,2898,2024-01-30,2.9,rate,26
832,3175,2024-07-01,3.0,save,42
832,3578,2024-06-13,3.8,rate,2
832,3722,2024-06-21,1.8,view,31
832,3759,2024-11-12,2.8,save,13
832,3946,2024-06-05,3.2,save,7
832,4275,2024-07-14,1.5,view,27
832,4281,2024-04-06,2.5,save,48
832,4285,2024-06-10,2.8,rate,49
832,4962,2024-08-07,1.4,rate,15
833,54,2024-11-12,3.2,rate,18
833,58,2024-11-10,3.2,purchase,31
833,1540,2024-03-21,4.4,view,8
833,2112,2024-11-19,3.3,rate,23
833,2336,2024-09-22,4.9,rate,11
833,2476,2024-12-15,3.4,rate,32
833,2621,2024-12-03,1.7,view,40
833,2730,2024-03-02,4.9,rate,28
833,2784,2024-08-27,1.9,save,19
833,2891,2024-08-20,2.5,rate,11
833,3090,2024-06-28,2.7,view,45
833,3140,2024-02-25,1.9,save,24
833,3169,2024-06-22,4.2,purchase,43
833,3333,2024-05-08,4.9,purchase,12
833,3448,2024-08-11,1.8,save,23
833,4033,2024-03-15,4.2,purchase,44
833,4148,2024-10-03,1.1,view,18
833,4285,2024-11-08,1.6,view,11
833,4785,2024-03-12,1.8,save,6
833,4801,2024-06-22,1.7,view,23
834,121,2024-04-05,3.4,purchase,36
834,247,2023-11-18,1.8,save,48
834,319,2024-02-27,3.9,purchase,31
834,471,2023-12-15,1.1,save,11
834,551,2024-05-14,2.7,rate,42
834,799,2024-06-03,2.8,save,5
834,1375,2024-02-27,1.1,save,44
834,1381,2024-11-17,1.2,rate,40
834,1441,2023-11-24,4.4,rate,3
834,1460,2024-04-04,4.7,view,38
834,1490,2024-02-16,2.6,save,27
834,1573,2024-08-29,4.6,view,23
834,1606,2024-07-08,3.8,view,36
834,1621,2024-08-03,2.4,rate,45
834,1645,2024-06-19,2.3,purchase,33
834,1663,2024-06-12,2.3,rate,45
834,1813,2024-04-15,2.8,rate,8
834,2055,2024-08-04,4.5,purchase,2
834,2552,2024-06-29,2.0,save,40
834,2626,2024-08-03,2.5,view,49
834,2735,2024-04-09,3.5,view,42
834,2793,2024-07-25,1.1,view,38
834,3034,2024-12-12,1.3,view,35
834,3148,2024-12-06,4.2,view,9
834,4233,2023-11-20,4.0,view,41
835,54,2023-11-12,4.6,purchase,45
835,483,2023-11-09,1.1,rate,11
835,668,2024-07-03,3.9,save,12
835,862,2024-05-07,4.6,save,27
835,889,2023-07-28,1.3,rate,30
835,1117,2024-04-02,3.8,view,47
835,1495,2022-12-25,4.5,purchase,33
835,1788,2023-08-02,4.7,purchase,9
835,1880,2024-01-28,2.1,purchase,3
835,1917,2024-04-14,2.3,save,38
835,2137,2023-02-17,1.6,save,40
835,2179,2023-08-25,2.7,save,15
835,2271,2023-02-08,2.0,save,37
835,2758,2023-08-02,2.7,purchase,31
835,3275,2023-10-15,4.4,view,27
835,3405,2023-08-18,1.6,save,5
835,3581,2024-12-14,2.4,view,50
835,4151,2023-08-29,2.2,save,18
835,4249,2023-04-01,2.3,rate,12
835,4359,2023-09-16,1.8,save,12
835,4562,2023-10-22,1.5,purchase,8
835,4569,2024-07-24,1.1,rate,17
835,4772,2023-03-28,3.9,purchase,33
835,4783,2024-05-29,4.7,rate,19
835,4840,2023-01-10,2.1,purchase,32
835,4940,2023-09-23,1.6,view,28
836,14,2024-11-29,1.7,purchase,15
836,609,2024-02-13,2.8,purchase,14
836,630,2024-01-29,4.8,view,19
836,635,2024-02-01,4.1,save,47
836,1058,2024-02-09,2.1,save,35
836,1158,2024-02-12,2.8,save,22
836,1201,2024-12-05,1.1,view,32
836,1388,2024-07-30,4.8,rate,38
836,1446,2024-12-08,4.5,save,22
836,2176,2024-04-28,2.1,purchase,39
836,2272,2024-06-22,4.5,rate,20
836,2277,2024-09-10,2.3,rate,19
836,2596,2024-04-08,1.1,view,1
836,2809,2024-07-21,1.5,purchase,43
836,2973,2024-03-05,3.0,rate,15
836,3448,2024-05-13,1.4,rate,10
836,3545,2024-08-07,1.5,save,11
836,3963,2024-11-19,1.3,view,20
837,90,2024-12-02,4.8,save,39
837,919,2024-04-16,1.5,purchase,14
837,959,2024-04-17,2.7,save,1
837,1140,2024-08-26,2.2,rate,33
837,1280,2024-04-04,1.1,view,37
837,1393,2024-03-19,4.2,purchase,22
837,1429,2024-11-27,1.8,purchase,50
837,1446,2024-11-01,1.2,view,13
837,1511,2024-03-23,4.8,view,21
837,1599,2024-06-13,4.4,purchase,15
837,2032,2024-12-10,3.8,view,23
837,2052,2024-07-18,4.9,purchase,43
837,2091,2024-11-14,2.3,rate,12
837,2272,2024-09-17,4.4,view,21
837,2285,2024-08-30,3.3,rate,33
837,2648,2024-11-08,1.4,view,13
837,2690,2024-03-02,3.4,save,23
837,2741,2024-11-08,2.8,view,21
837,2870,2024-09-29,4.5,purchase,2
837,3281,2024-09-15,4.0,purchase,16
837,3897,2024-10-09,4.0,rate,2
837,4018,2024-09-08,1.4,purchase,25
837,4126,2024-11-28,2.3,purchase,23
837,4465,2024-12-13,3.4,rate,27
837,4588,2024-03-22,4.1,view,46
838,64,2023-07-01,2.2,purchase,22
838,167,2023-07-26,4.6,view,39
838,198,2024-09-27,4.0,view,13
838,216,2024-03-21,4.7,view,29
838,283,2023-04-10,2.1,purchase,23
838,325,2024-07-08,3.8,save,22
838,374,2024-02-17,4.5,save,45
838,483,2024-09-27,4.7,rate,17
838,496,2023-04-16,1.4,purchase,28
838,551,2024-07-24,2.1,purchase,29
838,887,2024-04-24,1.5,purchase,21
838,1004,2024-03-30,4.2,purchase,47
838,1041,2024-04-17,3.1,rate,19
838,1215,2023-07-13,2.7,purchase,41
838,1422,2024-07-07,3.5,rate,45
838,1545,2023-06-11,4.6,save,42
838,1558,2023-08-31,5.0,save,1
838,1685,2023-04-28,1.2,save,39
838,1810,2023-11-07,3.1,view,36
838,1843,2024-09-04,5.0,view,28
838,1922,2024-11-01,1.4,purchase,42
838,2008,2023-05-03,1.3,save,49
838,2292,2023-12-02,5.0,save,11
838,2336,2024-08-04,4.3,purchase,3
838,2338,2024-11-05,1.8,save,22
838,2418,2024-01-03,3.1,purchase,16
838,2523,2024-11-21,4.3,rate,37
838,2699,2024-10-22,4.7,purchase,42
838,2917,2023-05-14,3.0,rate,39
838,3039,2024-03-14,3.4,view,38
838,3156,2024-10-01,1.7,rate,6
838,3529,2024-04-17,2.0,save,49
838,3544,2024-04-27,3.6,purchase,6
838,3594,2023-03-28,2.4,view,42
838,3901,2024-01-20,3.3,purchase,29
838,4097,2023-04-25,3.3,purchase,22
838,4180,2024-11-04,2.0,purchase,35
838,4391,2024-03-03,3.1,rate,41
838,4780,2024-12-08,3.9,view,10
838,4836,2023-12-12,1.2,rate,32
839,475,2023-09-18,4.1,rate,35
839,1020,2023-08-18,4.0,rate,17
839,1024,2023-06-08,2.9,rate,13
839,1046,2024-05-01,1.8,save,41
839,1125,2024-05-16,4.9,rate,49
839,1227,2023-06-08,1.2,save,39
839,1301,2023-05-27,1.6,purchase,16
839,1422,2023-12-17,1.8,view,18
839,1509,2024-02-23,4.1,view,4
839,1607,2024-10-05,1.6,rate,24
839,1755,2024-08-01,3.1,save,47
839,1942,2024-10-15,3.5,view,8
839,2042,2024-05-16,2.6,save,9
839,2265,2023-06-21,2.5,view,36
839,2344,2023-11-25,4.4,purchase,3
839,2436,2023-07-31,4.3,view,26
839,2508,2024-11-02,2.6,purchase,20
839,2754,2023-05-13,3.3,view,28
839,2785,2023-04-27,2.5,rate,38
839,2945,2023-10-10,1.5,view,1
839,3281,2024-11-12,4.9,view,32
839,3335,2024-04-18,2.4,purchase,25
839,3969,2023-07-17,3.9,purchase,34
839,4276,2024-04-03,4.7,save,25
839,4415,2023-12-21,4.8,rate,30
839,4519,2024-09-26,3.2,purchase,26
840,100,2024-06-01,3.0,view,23
840,491,2024-12-01,4.9,rate,5
840,735,2024-07-14,1.6,purchase,16
840,755,2024-08-08,3.6,purchase,13
840,867,2024-04-18,2.9,save,33
840,1043,2024-03-13,4.9,save,32
840,1092,2024-04-30,2.4,purchase,28
840,1563,2024-06-25,4.9,view,5
840,1793,2024-05-25,1.6,view,21
840,2282,2024-07-09,3.1,rate,30
840,2367,2024-12-08,3.3,purchase,2
840,2499,2024-12-09,4.1,purchase,34
840,2633,2024-11-18,2.1,purchase,17
840,2712,2024-09-05,3.3,purchase,15
840,3375,2024-08-31,2.6,rate,49
840,3589,2024-09-17,3.5,rate,13
840,3632,2024-09-02,4.8,rate,6
840,3683,2024-09-02,1.9,view,9
840,3775,2024-04-06,4.1,purchase,15
840,4111,2024-07-15,4.9,purchase,27
840,4227,2024-06-03,2.0,save,32
840,4254,2024-08-15,4.3,save,7
840,4576,2024-09-21,2.6,rate,31
840,4840,2024-06-19,2.0,view,9
840,4911,2024-04-19,4.7,save,34
840,4919,2024-08-22,4.3,rate,42
840,4936,2024-04-27,2.9,rate,34
841,128,2023-05-02,2.4,save,9
841,160,2024-01-24,1.4,rate,12
841,174,2024-06-08,2.2,purchase,39
841,375,2023-05-20,3.2,rate,44
841,500,2024-04-09,4.3,rate,29
841,609,2023-07-26,4.7,rate,42
841,942,2024-11-07,2.6,purchase,30
841,1255,2023-09-17,4.1,purchase,12
841,1443,2023-11-10,4.1,purchase,27
841,1651,2024-05-30,3.2,rate,35
841,1934,2023-09-03,1.3,purchase,36
841,2107,2024-01-31,3.6,purchase,49
841,2116,2023-11-21,4.1,purchase,3
841,2136,2024-10-23,2.3,save,47
841,2367,2023-12-01,3.1,save,46
841,2803,2024-02-28,3.9,purchase,30
841,2871,2023-10-17,1.3,view,31
841,2896,2023-09-15,2.7,rate,17
841,2920,2024-07-01,2.3,view,40
841,2935,2024-09-22,4.3,view,14
841,3137,2024-03-14,3.6,purchase,24
841,3335,2023-06-24,1.9,purchase,23
841,3375,2023-12-26,2.0,rate,12
841,3450,2023-07-30,4.7,save,25
841,3620,2023-08-11,4.8,view,39
841,3812,2024-08-25,1.2,save,28
841,3969,2024-06-03,2.3,view,37
841,4498,2023-04-21,1.8,save,7
841,4524,2024-09-26,2.3,save,37
841,4548,2023-09-05,2.3,rate,34
841,4562,2023-08-13,3.6,view,12
841,4750,2024-08-03,3.9,view,19
842,55,2024-10-01,2.5,rate,50
842,104,2024-07-09,2.0,rate,27
842,141,2024-11-19,3.0,view,12
842,235,2024-11-02,3.3,view,3
842,426,2024-12-06,4.7,rate,37
842,855,2024-07-22,1.2,save,20
842,937,2024-11-17,3.3,view,15
842,1012,2024-04-12,3.8,save,10
842,1029,2024-11-16,3.0,save,34
842,1228,2024-11-28,4.3,view,33
842,1261,2024-12-13,3.2,view,11
842,1296,2024-11-10,4.3,rate,38
842,1508,2024-12-04,2.3,save,13
842,1557,2024-09-03,4.1,rate,33
842,1562,2024-07-21,2.3,view,17
842,1614,2024-11-05,4.5,rate,45
842,1615,2024-05-13,3.5,rate,27
842,1798,2024-06-18,3.7,rate,21
842,1863,2024-11-28,4.3,view,42
842,1873,2024-06-06,4.3,view,14
842,2116,2024-08-30,1.4,save,27
842,2392,2024-04-11,2.8,purchase,50
842,2666,2024-12-15,2.8,save,8
842,4140,2024-06-26,1.7,rate,32
842,4524,2024-09-06,2.6,view,32
842,4750,2024-09-22,1.5,rate,33
842,4758,2024-06-25,3.5,rate,11
842,4805,2024-10-19,5.0,view,42
843,128,2024-10-23,3.1,purchase,11
843,495,2024-05-21,3.8,save,39
843,640,2024-10-23,1.4,save,4
843,683,2024-04-11,4.7,purchase,19
843,1182,2024-03-12,3.4,save,48
843,1558,2024-07-31,2.4,rate,45
843,1738,2024-08-18,3.1,save,11
843,1889,2024-11-29,2.1,purchase,39
843,1919,2024-03-24,4.9,purchase,13
843,1994,2024-04-18,2.6,rate,20
843,2054,2024-12-07,1.9,save,25
843,2313,2024-08-17,4.8,save,14
843,2489,2024-04-28,3.3,save,17
843,2514,2024-07-07,4.8,view,43
843,2515,2024-12-07,2.4,purchase,33
843,2907,2024-12-14,2.6,save,2
843,2964,2024-12-11,1.8,rate,18
843,2978,2024-04-02,4.9,purchase,49
843,3448,2024-04-14,1.3,save,37
843,3936,2024-11-13,2.6,purchase,44
843,4315,2024-05-13,4.2,view,13
843,4744,2024-05-27,1.6,rate,20
844,50,2024-08-08,4.2,rate,8
844,320,2024-07-09,4.9,purchase,30
844,448,2024-06-27,4.1,view,15
844,790,2024-08-23,1.9,view,17
844,1069,2024-07-14,1.2,rate,34
844,1121,2024-10-02,2.0,view,38
844,1829,2024-06-20,4.9,purchase,38
844,2129,2024-08-23,1.8,rate,44
844,2137,2024-11-20,2.9,save,38
844,2208,2024-09-17,2.6,save,17
844,2223,2024-07-11,3.3,rate,12
844,2321,2024-04-02,2.6,purchase,19
844,2330,2024-10-08,2.0,rate,33
844,2544,2024-11-15,3.0,view,31
844,2883,2024-10-31,4.8,save,9
844,2929,2024-04-19,3.3,view,43
844,3048,2024-09-04,1.6,purchase,17
844,3063,2024-09-19,4.9,view,28
844,3359,2024-11-29,2.3,purchase,6
844,3379,2024-07-18,3.2,rate,39
844,3523,2024-10-14,4.4,purchase,45
844,3532,2024-09-23,3.7,purchase,48
844,3560,2024-03-15,2.8,view,4
844,3562,2024-10-01,1.1,save,44
844,4331,2024-09-04,2.5,rate,7
844,4384,2024-12-01,4.5,save,35
844,4472,2024-06-21,3.0,rate,21
844,4570,2024-04-19,5.0,purchase,48
844,4575,2024-07-22,3.6,save,34
844,4735,2024-05-10,3.2,save,32
844,4789,2024-06-13,4.8,save,41
845,319,2024-06-21,3.4,save,7
845,653,2024-12-04,3.3,view,13
845,673,2023-04-19,4.9,purchase,11
845,680,2024-02-26,5.0,view,22
845,855,2023-10-12,2.4,save,39
845,1029,2024-06-05,2.0,view,8
845,1417,2024-05-29,2.1,purchase,7
845,1435,2024-11-30,2.2,view,49
845,1597,2023-05-07,2.5,purchase,33
845,1664,2023-07-07,1.7,save,35
845,1703,2024-08-24,4.7,purchase,13
845,1801,2024-03-03,2.4,purchase,49
845,2141,2024-09-26,3.8,rate,14
845,2298,2023-05-14,2.5,view,48
845,3138,2024-06-25,1.1,view,9
845,3689,2024-02-23,4.5,purchase,50
845,4173,2024-05-01,3.3,purchase,2
845,4197,2024-04-19,3.8,purchase,28
845,4268,2023-06-18,3.2,view,50
845,4349,2024-11-04,3.1,save,44
846,29,2024-11-24,4.4,save,45
846,157,2023-11-20,1.4,purchase,35
846,195,2024-09-05,2.6,rate,41
846,446,2024-08-20,2.4,view,35
846,806,2023-06-11,3.4,view,24
846,886,2023-08-29,4.0,save,48
846,1082,2024-08-02,1.1,save,27
846,1831,2024-08-28,3.6,purchase,38
846,2081,2024-08-29,2.3,rate,10
846,2248,2024-07-15,1.1,purchase,21
846,2291,2024-08-28,1.4,purchase,8
846,2621,2023-06-16,4.0,view,45
846,2978,2023-06-01,4.8,view,16
846,3720,2024-01-14,1.8,view,14
846,3873,2023-04-10,1.4,view,17
846,3921,2024-08-30,3.2,save,48
846,4321,2024-06-19,1.9,view,43
846,4331,2024-03-05,3.5,save,48
846,4497,2024-08-13,1.8,purchase,25
846,4811,2024-02-22,4.9,view,49
847,243,2023-06-18,1.5,view,45
847,254,2024-08-18,3.3,purchase,41
847,292,2023-08-21,2.8,rate,10
847,346,2024-06-02,3.2,rate,17
847,449,2023-12-10,4.9,purchase,2
847,620,2024-02-23,3.3,rate,19
847,841,2023-06-12,1.1,save,10
847,1044,2023-09-14,1.8,purchase,50
847,1367,2023-08-14,2.0,purchase,50
847,1984,2024-12-08,3.4,purchase,11
847,2022,2023-07-15,1.9,purchase,21
847,2103,2024-08-26,1.8,purchase,7
847,2405,2024-01-30,3.1,view,3
847,3013,2024-06-04,4.6,rate,42
847,3167,2024-10-31,4.0,save,28
847,3228,2023-06-30,2.8,rate,26
847,3260,2023-12-04,3.0,save,28
847,3515,2024-08-05,4.6,purchase,3
847,3560,2024-08-21,2.9,rate,45
847,3712,2024-10-12,4.1,save,44
847,3745,2024-11-21,4.8,rate,1
847,3824,2024-04-30,3.2,rate,22
847,4122,2024-01-02,3.6,rate,14
847,4588,2023-08-09,2.2,view,13
848,156,2023-05-19,3.1,purchase,37
848,171,2023-11-20,2.2,view,18
848,225,2023-05-18,2.5,view,42
848,238,2023-10-31,2.2,save,2
848,406,2024-08-16,2.0,view,41
848,674,2024-09-25,4.6,purchase,11
848,679,2023-12-31,4.7,view,49
848,964,2023-05-05,2.6,purchase,12
848,1113,2023-08-18,3.0,save,38
848,1676,2024-05-16,4.2,rate,11
848,1842,2024-11-28,1.6,rate,14
848,2014,2024-01-21,2.9,rate,7
848,2179,2024-01-09,2.5,save,15
848,2184,2024-10-15,3.2,rate,12
848,2262,2024-05-25,2.6,view,28
848,2392,2024-02-06,2.7,save,20
848,2482,2024-09-13,4.7,save,41
848,2720,2024-03-31,4.8,rate,45
848,2806,2024-09-03,4.9,view,23
848,2973,2024-07-09,4.0,rate,28
848,3052,2024-10-17,3.1,rate,42
848,3130,2024-11-16,3.2,rate,46
848,3452,2024-02-25,2.4,view,28
848,3473,2023-04-29,4.1,view,14
848,4147,2024-06-20,2.2,save,18
848,4190,2024-05-23,3.5,save,26
848,4196,2024-03-23,1.9,rate,9
848,4275,2023-07-28,2.6,purchase,9
848,4448,2024-06-12,2.1,rate,30
848,4509,2024-03-02,1.2,save,14
848,4724,2024-03-01,4.3,rate,7
848,4763,2024-03-20,2.4,save,5
848,4921,2024-10-02,2.1,purchase,16
848,4932,2024-05-08,4.6,rate,27
849,304,2024-09-28,1.2,view,26
849,494,2024-09-27,4.1,save,12
849,569,2024-07-25,3.4,rate,44
849,589,2024-09-14,1.8,rate,39
849,940,2024-10-25,3.7,rate,26
849,1014,2024-10-09,4.4,rate,39
849,1228,2024-07-28,4.0,rate,35
849,1595,2024-11-09,4.0,purchase,18
849,1629,2024-09-01,1.9,rate,37
849,1843,2024-11-17,4.9,rate,31
849,2223,2024-08-11,1.6,rate,12
849,2307,2024-12-12,2.1,rate,30
849,2477,2024-09-04,1.0,purchase,18
849,2478,2024-08-31,1.1,view,21
849,2604,2024-09-06,2.0,save,11
849,2853,2024-07-25,2.9,rate,11
849,3045,2024-07-02,4.2,purchase,38
849,3568,2024-12-02,4.6,rate,30
849,3609,2024-11-13,3.5,rate,11
849,3703,2024-08-17,2.0,rate,30
849,4907,2024-07-11,3.5,save,47
850,265,2024-09-06,1.6,rate,31
850,368,2024-06-29,1.8,purchase,49
850,663,2024-08-08,4.9,purchase,11
850,667,2024-05-05,2.3,rate,9
850,1345,2024-03-22,1.6,purchase,48
850,1394,2024-09-15,1.3,rate,13
850,1407,2024-11-02,4.5,save,11
850,1411,2024-01-16,2.0,purchase,49
850,1754,2024-07-31,3.7,purchase,8
850,2113,2024-02-08,2.0,rate,8
850,2164,2024-04-10,1.8,save,44
850,2361,2024-07-07,2.8,save,48
850,2472,2024-05-28,3.0,save,41
850,2640,2024-02-07,4.5,view,41
850,2702,2024-11-06,3.5,purchase,31
850,2800,2024-08-12,4.6,rate,3
850,3090,2024-10-31,2.0,save,14
850,3439,2024-10-20,1.4,save,47
850,4488,2024-05-15,2.6,purchase,23
850,4605,2024-01-14,4.9,view,1
850,4824,2024-03-22,4.2,save,15
850,4855,2024-05-27,5.0,purchase,2
850,4978,2024-03-27,2.2,purchase,48
851,152,2024-11-18,1.2,rate,30
851,416,2024-11-27,3.6,save,45
851,554,2024-10-04,4.1,rate,30
851,673,2024-09-16,1.0,purchase,15
851,1224,2024-11-12,5.0,save,33
851,1313,2024-09-20,3.6,save,23
851,1364,2024-11-22,3.6,purchase,29
851,1462,2024-10-19,3.0,save,50
851,1898,2024-09-18,1.9,save,7
851,1919,2024-09-17,1.7,view,46
851,2137,2024-10-26,2.9,rate,9
851,2144,2024-10-13,5.0,save,37
851,2536,2024-10-19,1.3,purchase,34
851,2993,2024-10-20,1.9,purchase,31
851,3105,2024-11-10,4.2,view,23
851,3748,2024-11-15,3.5,purchase,45
851,4249,2024-10-11,4.6,purchase,22
851,4282,2024-09-17,1.7,rate,27
851,4395,2024-11-03,3.5,purchase,49
851,4484,2024-11-18,3.0,rate,48
851,4535,2024-11-30,4.9,rate,15
851,4578,2024-10-14,3.6,view,12
851,4636,2024-12-02,4.9,save,47
852,317,2024-11-23,4.3,view,13
852,403,2024-05-12,1.2,view,15
852,482,2023-12-22,1.6,view,39
852,522,2024-02-08,3.6,rate,41
852,919,2024-01-24,2.7,view,33
852,968,2024-05-12,3.7,view,47
852,1130,2024-12-07,2.7,view,37
852,1378,2024-04-06,4.2,save,18
852,1417,2024-08-28,2.0,rate,27
